system:index,BIOME_NAME,GIS_AREA,GOV_TYPE,IUCN_CAT,ORIG_NAME,OWN_TYPE,STATUS_YR,WDPA_PID,band_name,boundary_x_count,boundary_x_mean,boundary_x_stdDev,buffer_x_count,buffer_x_mean,buffer_x_stdDev,gHM,year,.geo,edge_index
0,"Mediterranean Forests, Woodlands & Scrub",223.299397918287,Federal or national ministry or agency,Not Reported,Prespa National Park (Parku Kombetar i Prespes),State,0,555787194,NDVI,1156,9.880908859353822e-05,7.3721235917232e-05,5445,8.504048590060442e-05,6.42714460727635e-05,0.3630004016611086,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.161906444290859
0,"Mediterranean Forests, Woodlands & Scrub",291.550712002569,Federal or national ministry or agency,Not Reported,Morava,State,0,555787262,NDVI,1153,8.59298551472455e-05,5.827157327807663e-05,7317,8.218686135463603e-05,5.855253825661204e-05,0.4056169895687748,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.0455424836879763
0,Temperate Broadleaf & Mixed Forests,329.152670135199,Federal or national ministry or agency,Not Reported,Gornji tok Neretve,State,0,555787379,NDVI,2096,7.594227734191362e-05,4.757498679191656e-05,10957,8.549404378515262e-05,6.116710354554846e-05,0.2343319208045881,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",0.8882756503219957
0,Temperate Broadleaf & Mixed Forests,585.308042544696,Federal or national ministry or agency,Not Reported,Livanjsko polje,State,0,555787395,NDVI,2072,8.752141410244816e-05,7.435904110593538e-05,13044,8.091986281846095e-05,5.865719401384835e-05,0.2853069244645009,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.0815813454701153
0,Temperate Broadleaf & Mixed Forests,1554.0012763814,Federal or national ministry or agency,Not Reported,PROKLETIJE,State,0,555787417,NDVI,4530,0.00010228696051759788,8.985968195983785e-05,26259,9.09172746672556e-05,7.79468201548981e-05,0.4318476558812801,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.1250552867093049
0,Temperate Broadleaf & Mixed Forests,1031.10158499634,Federal or national ministry or agency,Not Reported,KUCAJSKE PLANINE,State,0,555787424,NDVI,2110,5.1776565561000064e-05,3.715130998450116e-05,14554,5.539493753450015e-05,3.836239998161225e-05,0.396992561161253,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",0.934680457555412
0,Temperate Broadleaf & Mixed Forests,322.246926863098,Federal or national ministry or agency,Not Reported,ZLATIBOR,State,0,555787448,NDVI,1786,7.75370926863163e-05,4.603878887403504e-05,8561,6.956861243503007e-05,4.333500220715572e-05,0.3389406842093087,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.1145413135662003
0,Temperate Broadleaf & Mixed Forests,759.222739833911,Federal or national ministry or agency,Not Reported,GOLIJA,State,0,555787456,NDVI,1987,5.899752561022623e-05,3.483912279032088e-05,12270,6.22095765789251e-05,3.834035347164818e-05,0.3341478571399051,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",0.9483672587833203
0,Temperate Broadleaf & Mixed Forests,653.341380173054,Federal or national ministry or agency,Not Reported,DJERDAP,State,0,555787469,NDVI,2306,6.628767122019864e-05,0.00015066672428900373,15587,5.987913778121402e-05,8.568147415443827e-05,0.2868948823352308,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.1070244775801563
0,Temperate Conifer Forests,540.085502059,Federal or national ministry or agency,Not Reported,Massif de la Vanoise,Not Reported,2008,555787866,NDVI,3167,0.00017161121653468453,0.0001698933465187133,14229,0.00016106069033742688,0.0001609582012983627,0.3061915293120195,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.0655065253672638
0,Temperate Conifer Forests,257.121589026,Federal or national ministry or agency,Not Reported,Clarée,Not Reported,2010,555787903,NDVI,1132,0.00014813865619758135,0.00014321231074761176,7194,0.00018086734719363493,0.00014302662172840404,0.3231052268149801,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",0.819045883605433
0,Temperate Conifer Forests,268.284027395,Federal or national ministry or agency,Not Reported,Rochebrune - Izoard - Vallée de la Cerveyrette,Not Reported,2006,555787905,NDVI,1489,0.00018963677848211544,0.0001321499528363489,7573,0.0001792431179720496,0.000129064899007097,0.2863286228765769,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.057986385350017
0,Temperate Conifer Forests,355.595337865,Federal or national ministry or agency,Not Reported,Dévoluy - Durbon - Charance - Champsaur,Not Reported,2010,555787909,NDVI,2240,0.00013973207145446265,0.00010472681837009798,9684,0.0001198353846220384,9.388982295723976e-05,0.3184970700058976,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.1660334874810019
0,"Mediterranean Forests, Woodlands & Scrub",315.176093021,Federal or national ministry or agency,Not Reported,Crau centrale - Crau sèche,Not Reported,2010,555787936,NDVI,3514,0.00014105163139758122,9.480285364077492e-05,9583,0.00011856122087173016,8.50126094670609e-05,0.5447819185929054,2016,"{""type"":""MultiPoint"",""coordinates"":[]}",1.1896944916768624
